Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Accrual Date
MSA,MSA SAFETY INC,Industrials,Equity,"1,574,317.87",0.01,"1,574,317.87","9,473.00",166.19,United States,New York Stock Exchange Inc.,USD,1.00,--
AIT,APPLIED INDUSTRIAL TECHNOLOGIES IN,Industrials,Equity,"1,571,854.80",0.01,"1,571,854.80","9,710.00",161.88,United States,New York Stock Exchange Inc.,USD,1.00,--
FAF,FIRST AMERICAN FINANCIAL CORP,Financials,Equity,"1,570,153.28",0.01,"1,570,153.28","27,109.00",57.92,United States,New York Stock Exchange Inc.,USD,1.00,--
CFR,CULLEN FROST BANKERS INC,Financials,Equity,"1,570,705.30",0.01,"1,570,705.30","15,922.00",98.65,United States,New York Stock Exchange Inc.,USD,1.00,--
SIGI,SELECTIVE INSURANCE GROUP INC,Financials,Equity,"1,562,211.00",0.01,"1,562,211.00","15,204.00",102.75,United States,NASDAQ,USD,1.00,--
G,GENPACT LTD,Industrials,Equity,"1,552,878.60",0.01,"1,552,878.60","46,410.00",33.46,United States,New York Stock Exchange Inc.,USD,1.00,--
OLN,OLIN CORP,Materials,Equity,"1,551,421.30",0.01,"1,551,421.30","32,890.00",47.17,United States,New York Stock Exchange Inc.,USD,1.00,--
FR,FIRST INDUSTRIAL REALTY TRUST INC,Real Estate,Equity,"1,543,911.60",0.01,"1,543,911.60","33,880.00",45.57,United States,New York Stock Exchange Inc.,USD,1.00,--
HAS,HASBRO INC,Consumer Discretionary,Equity,"1,544,054.52",0.01,"1,544,054.52","33,846.00",45.62,United States,NASDAQ,USD,1.00,--
FN,FABRINET,Information Technology,Equity,"1,540,193.37",0.01,"1,540,193.37","9,299.00",165.63,United States,New York Stock Exchange Inc.,USD,1.00,--
HXL,HEXCEL CORP,Industrials,Equity,"1,534,323.06",0.01,"1,534,323.06","22,822.00",67.23,United States,New York Stock Exchange Inc.,USD,1.00,--
WHR,WHIRLPOOL CORP,Consumer Discretionary,Equity,"1,529,314.22",0.01,"1,529,314.22","14,042.00",108.91,United States,New York Stock Exchange Inc.,USD,1.00,--
SEIC,SEI INVESTMENTS,Financials,Equity,"1,526,371.79",0.01,"1,526,371.79","26,449.00",57.71,United States,NASDAQ,USD,1.00,--
ELAN,ELANCO ANIMAL HEALTH INC,Health Care,Equity,"1,525,322.08",0.01,"1,525,322.08","127,856.00",11.93,United States,New York Stock Exchange Inc.,USD,1.00,--
VFC,VF CORP,Consumer Discretionary,Equity,"1,517,963.40",0.01,"1,517,963.40","91,005.00",16.68,United States,New York Stock Exchange Inc.,USD,1.00,--
AYI,ACUITY BRANDS INC,Industrials,Equity,"1,518,835.36",0.01,"1,518,835.36","8,423.00",180.32,United States,New York Stock Exchange Inc.,USD,1.00,--
HQY,HEALTHEQUITY INC,Health Care,Equity,"1,511,806.34",0.01,"1,511,806.34","22,642.00",66.77,United States,NASDAQ,USD,1.00,--
SRC,SPIRIT REALTY CAPITAL REIT INC,Real Estate,Equity,"1,508,027.47",0.01,"1,508,027.47","37,171.00",40.57,United States,New York Stock Exchange Inc.,USD,1.00,--
CROX,CROCS INC,Consumer Discretionary,Equity,"1,505,384.20",0.01,"1,505,384.20","16,066.00",93.70,United States,NASDAQ,USD,1.00,--
STWD,STARWOOD PROPERTY TRUST REIT INC,Financials,Equity,"1,495,905.94",0.01,"1,495,905.94","75,058.00",19.93,United States,New York Stock Exchange Inc.,USD,1.00,--
CHX,CHAMPIONX CORP,Energy,Equity,"1,490,145.88",0.01,"1,490,145.88","50,668.00",29.41,United States,NASDAQ,USD,1.00,--
RHP,RYMAN HOSPITALITY PROPERTIES REIT,Real Estate,Equity,"1,488,818.82",0.01,"1,488,818.82","15,234.00",97.73,United States,New York Stock Exchange Inc.,USD,1.00,--
NTRA,NATERA INC,Health Care,Equity,"1,487,682.30",0.01,"1,487,682.30","27,222.00",54.65,United States,NASDAQ,USD,1.00,--
CBSH,COMMERCE BANCSHARES INC,Financials,Equity,"1,486,529.64",0.01,"1,486,529.64","29,844.00",49.81,United States,NASDAQ,USD,1.00,--
VVV,VALVOLINE INC,Consumer Discretionary,Equity,"1,478,957.30",0.01,"1,478,957.30","42,377.00",34.90,United States,New York Stock Exchange Inc.,USD,1.00,--
GMED,GLOBUS MEDICAL INC CLASS A,Health Care,Equity,"1,477,015.54",0.01,"1,477,015.54","32,123.00",45.98,United States,New York Stock Exchange Inc.,USD,1.00,--
GTLS,CHART INDUSTRIES INC,Industrials,Equity,"1,471,002.75",0.01,"1,471,002.75","11,081.00",132.75,United States,New York Stock Exchange Inc.,USD,1.00,--
CPRI,CAPRI HOLDINGS LTD,Consumer Discretionary,Equity,"1,465,539.24",0.01,"1,465,539.24","29,964.00",48.91,United States,New York Stock Exchange Inc.,USD,1.00,--
PLNT,PLANET FITNESS INC CLASS A,Consumer Discretionary,Equity,"1,463,885.44",0.01,"1,463,885.44","22,207.00",65.92,United States,New York Stock Exchange Inc.,USD,1.00,--
LFUS,LITTELFUSE INC,Information Technology,Equity,"1,461,300.28",0.01,"1,461,300.28","6,193.00",235.96,United States,NASDAQ,USD,1.00,--
CMA,COMERICA INC,Financials,Equity,"1,457,634.67",0.01,"1,457,634.67","33,409.00",43.63,United States,New York Stock Exchange Inc.,USD,1.00,--
H,HYATT HOTELS CORP CLASS A,Consumer Discretionary,Equity,"1,456,369.20",0.01,"1,456,369.20","12,420.00",117.26,United States,New York Stock Exchange Inc.,USD,1.00,--
FLR,FLUOR CORP,Industrials,Equity,"1,456,018.91",0.01,"1,456,018.91","38,387.00",37.93,United States,New York Stock Exchange Inc.,USD,1.00,--
MSTR,MICROSTRATEGY INC CLASS A,Information Technology,Equity,"1,453,044.68",0.01,"1,453,044.68","2,861.00",507.88,United States,NASDAQ,USD,1.00,--
BC,BRUNSWICK CORP,Consumer Discretionary,Equity,"1,450,745.10",0.01,"1,450,745.10","18,585.00",78.06,United States,New York Stock Exchange Inc.,USD,1.00,--
AFRM,AFFIRM HOLDINGS INC CLASS A,Financials,Equity,"1,450,841.80",0.01,"1,450,841.80","56,740.00",25.57,United States,NASDAQ,USD,1.00,--
RLI,RLI CORP,Financials,Equity,"1,433,062.60",0.01,"1,433,062.60","10,420.00",137.53,United States,New York Stock Exchange Inc.,USD,1.00,--
HLI,HOULIHAN LOKEY INC CLASS A,Financials,Equity,"1,432,856.30",0.01,"1,432,856.30","13,570.00",105.59,United States,New York Stock Exchange Inc.,USD,1.00,--
FIVN,FIVE9 INC,Information Technology,Equity,"1,426,637.12",0.01,"1,426,637.12","19,088.00",74.74,United States,NASDAQ,USD,1.00,--
HOOD,ROBINHOOD MARKETS INC CLASS A,Financials,Equity,"1,423,843.74",0.01,"1,423,843.74","173,217.00",8.22,United States,NASDAQ,USD,1.00,--
ITCI,INTRA CELLULAR THERAPIES INC,Health Care,Equity,"1,423,069.64",0.01,"1,423,069.64","24,014.00",59.26,United States,NASDAQ,USD,1.00,--
SON,SONOCO PRODUCTS,Materials,Equity,"1,418,972.94",0.01,"1,418,972.94","25,641.00",55.34,United States,New York Stock Exchange Inc.,USD,1.00,--
DVA,DAVITA INC,Health Care,Equity,"1,416,396.24",0.01,"1,416,396.24","14,238.00",99.48,United States,New York Stock Exchange Inc.,USD,1.00,--
ADC,AGREE REALTY REIT CORP,Real Estate,Equity,"1,414,509.11",0.01,"1,414,509.11","24,613.00",57.47,United States,New York Stock Exchange Inc.,USD,1.00,--
HALO,HALOZYME THERAPEUTICS INC,Health Care,Equity,"1,413,837.39",0.01,"1,413,837.39","35,249.00",40.11,United States,NASDAQ,USD,1.00,--
ATI,ATI INC,Materials,Equity,"1,412,811.80",0.01,"1,412,811.80","32,315.00",43.72,United States,New York Stock Exchange Inc.,USD,1.00,--
PNFP,PINNACLE FINANCIAL PARTNERS INC,Financials,Equity,"1,411,108.75",0.01,"1,411,108.75","19,945.00",70.75,United States,NASDAQ,USD,1.00,--
SSB,SOUTHSTATE CORP,Financials,Equity,"1,411,190.82",0.01,"1,411,190.82","19,179.00",73.58,United States,NASDAQ,USD,1.00,--
AGNC,AGNC INVESTMENT REIT CORP,Financials,Equity,"1,408,659.03",0.01,"1,408,659.03","160,257.00",8.79,United States,NASDAQ,USD,1.00,--
HR,HEALTHCARE REALTY TRUST INC CLASS,Real Estate,Equity,"1,409,398.87",0.01,"1,409,398.87","97,807.00",14.41,United States,New York Stock Exchange Inc.,USD,1.00,--
SMAR,SMARTSHEET INC CLASS A,Information Technology,Equity,"1,406,607.86",0.01,"1,406,607.86","33,886.00",41.51,United States,New York Stock Exchange Inc.,USD,1.00,--
VNT,VONTIER CORP,Information Technology,Equity,"1,407,035.27",0.01,"1,407,035.27","42,089.00",33.43,United States,New York Stock Exchange Inc.,USD,1.00,--
DTM,DT MIDSTREAM INC,Energy,Equity,"1,400,222.72",0.01,"1,400,222.72","24,704.00",56.68,United States,New York Stock Exchange Inc.,USD,1.00,--
WTFC,WINTRUST FINANCIAL CORP,Financials,Equity,"1,399,105.42",0.01,"1,399,105.42","16,658.00",83.99,United States,NASDAQ,USD,1.00,--
PBF,PBF ENERGY INC CLASS A,Energy,Equity,"1,392,243.93",0.01,"1,392,243.93","30,877.00",45.09,United States,New York Stock Exchange Inc.,USD,1.00,--
NOVT,NOVANTA INC,Information Technology,Equity,"1,392,302.00",0.01,"1,392,302.00","9,650.00",144.28,United States,NASDAQ,USD,1.00,--
AZPN,ASPEN TECHNOLOGY INC,Information Technology,Equity,"1,391,766.96",0.01,"1,391,766.96","7,541.00",184.56,United States,NASDAQ,USD,1.00,--
ESNT,ESSENT GROUP LTD,Financials,Equity,"1,388,781.36",0.01,"1,388,781.36","28,789.00",48.24,United States,New York Stock Exchange Inc.,USD,1.00,--
UHALB,U HAUL NON VOTING SERIES N,Industrials,Equity,"1,376,169.90",0.01,"1,376,169.90","26,313.00",52.30,United States,New York Stock Exchange Inc.,USD,1.00,--
CMC,COMMERCIAL METALS,Materials,Equity,"1,374,675.51",0.01,"1,374,675.51","31,193.00",44.07,United States,New York Stock Exchange Inc.,USD,1.00,--
PVH,PVH CORP,Consumer Discretionary,Equity,"1,370,267.36",0.01,"1,370,267.36","15,889.00",86.24,United States,New York Stock Exchange Inc.,USD,1.00,--
MTH,MERITAGE CORP,Consumer Discretionary,Equity,"1,368,743.11",0.01,"1,368,743.11","9,637.00",142.03,United States,New York Stock Exchange Inc.,USD,1.00,--
IVZ,INVESCO LTD,Financials,Equity,"1,364,446.60",0.01,"1,364,446.60","98,516.00",13.85,United States,New York Stock Exchange Inc.,USD,1.00,--
EVR,EVERCORE INC CLASS A,Financials,Equity,"1,363,908.21",0.01,"1,363,908.21","9,363.00",145.67,United States,New York Stock Exchange Inc.,USD,1.00,--
BPOP,POPULAR INC,Financials,Equity,"1,363,019.39",0.01,"1,363,019.39","18,881.00",72.19,United States,NASDAQ,USD,1.00,--
MMS,MAXIMUS INC,Industrials,Equity,"1,346,804.16",0.01,"1,346,804.16","16,172.00",83.28,United States,New York Stock Exchange Inc.,USD,1.00,--
MKSI,MKS INSTRUMENTS INC,Information Technology,Equity,"1,346,820.86",0.01,"1,346,820.86","17,318.00",77.77,United States,NASDAQ,USD,1.00,--
WTS,WATTS WATER TECHNOLOGIES INC CLASS,Industrials,Equity,"1,344,489.18",0.01,"1,344,489.18","6,898.00",194.91,United States,New York Stock Exchange Inc.,USD,1.00,--
ZION,ZIONS BANCORPORATION,Financials,Equity,"1,339,684.53",0.01,"1,339,684.53","38,933.00",34.41,United States,NASDAQ,USD,1.00,--
CR,CRANE,Industrials,Equity,"1,337,020.93",0.01,"1,337,020.93","12,427.00",107.59,United States,New York Stock Exchange Inc.,USD,1.00,--
NXST,NEXSTAR MEDIA GROUP INC,Communication,Equity,"1,334,050.88",0.01,"1,334,050.88","8,927.00",149.44,United States,NASDAQ,USD,1.00,--
WAL,WESTERN ALLIANCE,Financials,Equity,"1,332,328.14",0.01,"1,332,328.14","27,313.00",48.78,United States,New York Stock Exchange Inc.,USD,1.00,--
FLS,FLOWSERVE CORP,Industrials,Equity,"1,326,685.92",0.01,"1,326,685.92","34,968.00",37.94,United States,New York Stock Exchange Inc.,USD,1.00,--
DLB,DOLBY LABORATORIES INC CLASS A,Information Technology,Equity,"1,321,977.51",0.01,"1,321,977.51","15,253.00",86.67,United States,New York Stock Exchange Inc.,USD,1.00,--
RL,RALPH LAUREN CORP CLASS A,Consumer Discretionary,Equity,"1,322,505.27",0.01,"1,322,505.27","10,781.00",122.67,United States,New York Stock Exchange Inc.,USD,1.00,--
THO,THOR INDUSTRIES INC,Consumer Discretionary,Equity,"1,320,782.40",0.01,"1,320,782.40","13,103.00",100.80,United States,New York Stock Exchange Inc.,USD,1.00,--
PB,PROSPERITY BANCSHARES INC,Financials,Equity,"1,312,604.04",0.01,"1,312,604.04","22,346.00",58.74,United States,New York Stock Exchange Inc.,USD,1.00,--
AMG,AFFILIATED MANAGERS GROUP INC,Financials,Equity,"1,311,886.80",0.01,"1,311,886.80","9,849.00",133.20,United States,New York Stock Exchange Inc.,USD,1.00,--
OPCH,OPTION CARE HEALTH INC,Health Care,Equity,"1,310,452.00",0.01,"1,310,452.00","43,450.00",30.16,United States,NASDAQ,USD,1.00,--
MTG,MGIC INVESTMENT CORP,Financials,Equity,"1,310,818.88",0.01,"1,310,818.88","74,648.00",17.56,United States,New York Stock Exchange Inc.,USD,1.00,--
OLLI,OLLIES BARGAIN OUTLET HOLDINGS INC,Consumer Discretionary,Equity,"1,307,358.36",0.01,"1,307,358.36","16,716.00",78.21,United States,NASDAQ,USD,1.00,--
BFAM,BRIGHT HORIZONS FAMILY SOLUTIONS I,Consumer Discretionary,Equity,"1,303,900.35",0.01,"1,303,900.35","14,745.00",88.43,United States,New York Stock Exchange Inc.,USD,1.00,--
FYBR,FRONTIER COMMUNICATIONS PARENT INC,Communication,Equity,"1,299,341.20",0.01,"1,299,341.20","62,110.00",20.92,United States,NASDAQ,USD,1.00,--
TOST,TOAST INC CLASS A,Financials,Equity,"1,295,994.78",0.01,"1,295,994.78","92,439.00",14.02,United States,New York Stock Exchange Inc.,USD,1.00,--
ALSN,ALLISON TRANSMISSION HOLDINGS INC,Industrials,Equity,"1,296,532.20",0.01,"1,296,532.20","24,135.00",53.72,United States,New York Stock Exchange Inc.,USD,1.00,--
TMHC,TAYLOR MORRISON HOME CORP,Consumer Discretionary,Equity,"1,293,094.56",0.01,"1,293,094.56","28,761.00",44.96,United States,New York Stock Exchange Inc.,USD,1.00,--
PII,POLARIS INC,Consumer Discretionary,Equity,"1,290,388.32",0.01,"1,290,388.32","14,352.00",89.91,United States,New York Stock Exchange Inc.,USD,1.00,--
ATKR,ATKORE INC,Industrials,Equity,"1,283,278.72",0.01,"1,283,278.72","9,808.00",130.84,United States,New York Stock Exchange Inc.,USD,1.00,--
RITM,RITHM CAPITAL CORP,Financials,Equity,"1,280,842.24",0.01,"1,280,842.24","125,696.00",10.19,United States,New York Stock Exchange Inc.,USD,1.00,--
ST,SENSATA TECHNOLOGIES HOLDING PLC,Industrials,Equity,"1,264,527.00",0.01,"1,264,527.00","39,765.00",31.80,United States,New York Stock Exchange Inc.,USD,1.00,--
AA,ALCOA CORP,Materials,Equity,"1,262,045.58",0.01,"1,262,045.58","47,841.00",26.38,United States,New York Stock Exchange Inc.,USD,1.00,--
DXC,DXC TECHNOLOGY,Information Technology,Equity,"1,260,367.36",0.01,"1,260,367.36","54,656.00",23.06,United States,New York Stock Exchange Inc.,USD,1.00,--
R,RYDER SYSTEM INC,Industrials,Equity,"1,253,334.75",0.01,"1,253,334.75","11,785.00",106.35,United States,New York Stock Exchange Inc.,USD,1.00,--
POST,POST HOLDINGS INC,Consumer Staples,Equity,"1,246,261.72",0.01,"1,246,261.72","14,396.00",86.57,United States,New York Stock Exchange Inc.,USD,1.00,--
RH,RH,Consumer Discretionary,Equity,"1,245,780.00",0.01,"1,245,780.00","4,614.00",270.00,United States,New York Stock Exchange Inc.,USD,1.00,--
NE,NOBLE CORPORATION PLC,Energy,Equity,"1,243,904.35",0.01,"1,243,904.35","27,859.00",44.65,United States,New York Stock Exchange Inc.,USD,1.00,--
SEE,SEALED AIR CORP,Materials,Equity,"1,244,121.20",0.01,"1,244,121.20","37,655.00",33.04,United States,New York Stock Exchange Inc.,USD,1.00,--
MLI,MUELLER INDUSTRIES INC,Industrials,Equity,"1,241,662.76",0.01,"1,241,662.76","30,418.00",40.82,United States,New York Stock Exchange Inc.,USD,1.00,--
APLS,APELLIS PHARMACEUTICALS INC,Health Care,Equity,"1,239,284.97",0.01,"1,239,284.97","26,019.00",47.63,United States,NASDAQ,USD,1.00,--
IRDM,IRIDIUM COMMUNICATIONS INC,Communication,Equity,"1,236,971.40",0.01,"1,236,971.40","33,145.00",37.32,United States,NASDAQ,USD,1.00,--
BCC,BOISE CASCADE,Industrials,Equity,"1,234,741.20",0.01,"1,234,741.20","10,780.00",114.54,United States,New York Stock Exchange Inc.,USD,1.00,--
IDA,IDACORP INC,Utilities,Equity,"1,235,131.32",0.01,"1,235,131.32","12,732.00",97.01,United States,New York Stock Exchange Inc.,USD,1.00,--
NFG,NATIONAL FUEL GAS,Utilities,Equity,"1,234,204.28",0.01,"1,234,204.28","24,148.00",51.11,United States,New York Stock Exchange Inc.,USD,1.00,--
PR,PERMIAN RESOURCES CORP CLASS A,Energy,Equity,"1,224,981.24",0.01,"1,224,981.24","93,653.00",13.08,United States,New York Stock Exchange Inc.,USD,1.00,--
UGI,UGI CORP,Utilities,Equity,"1,223,888.80",0.01,"1,223,888.80","55,480.00",22.06,United States,New York Stock Exchange Inc.,USD,1.00,--
TDC,TERADATA CORP,Information Technology,Equity,"1,220,076.36",0.01,"1,220,076.36","25,871.00",47.16,United States,New York Stock Exchange Inc.,USD,1.00,--
TENB,TENABLE HOLDINGS INC,Information Technology,Equity,"1,218,108.54",0.01,"1,218,108.54","30,846.00",39.49,United States,NASDAQ,USD,1.00,--
SNX,TD SYNNEX CORP,Information Technology,Equity,"1,212,336.84",0.01,"1,212,336.84","12,298.00",98.58,United States,New York Stock Exchange Inc.,USD,1.00,--
WK,WORKIVA INC CLASS A,Information Technology,Equity,"1,211,283.40",0.01,"1,211,283.40","12,860.00",94.19,United States,New York Stock Exchange Inc.,USD,1.00,--
CIVI,CIVITAS RESOURCES INC,Energy,Equity,"1,211,844.72",0.01,"1,211,844.72","17,686.00",68.52,United States,New York Stock Exchange Inc.,USD,1.00,--
MTSI,MACOM TECHNOLOGY SOLUTIONS INC,Information Technology,Equity,"1,210,964.40",0.01,"1,210,964.40","14,382.00",84.20,United States,NASDAQ,USD,1.00,--
EXLS,EXLSERVICE HOLDINGS INC,Industrials,Equity,"1,208,880.64",0.01,"1,208,880.64","42,929.00",28.16,United States,NASDAQ,USD,1.00,--
AIRC,APARTMENT INCOME REIT CORP,Real Estate,Equity,"1,207,869.30",0.01,"1,207,869.30","40,062.00",30.15,United States,New York Stock Exchange Inc.,USD,1.00,--
OZK,BANK OZK,Financials,Equity,"1,201,883.40",0.01,"1,201,883.40","29,031.00",41.40,United States,NASDAQ,USD,1.00,--
UBSI,UNITED BANKSHARES INC,Financials,Equity,"1,200,635.84",0.01,"1,200,635.84","35,872.00",33.47,United States,NASDAQ,USD,1.00,--
TKR,TIMKEN,Industrials,Equity,"1,200,446.82",0.01,"1,200,446.82","16,413.00",73.14,United States,New York Stock Exchange Inc.,USD,1.00,--
MSM,MSC INDUSTRIAL INC CLASS A,Industrials,Equity,"1,198,734.24",0.01,"1,198,734.24","12,144.00",98.71,United States,New York Stock Exchange Inc.,USD,1.00,--
KEX,KIRBY CORP,Industrials,Equity,"1,190,113.92",0.01,"1,190,113.92","15,408.00",77.24,United States,New York Stock Exchange Inc.,USD,1.00,--
ESI,ELEMENT SOLUTIONS INC,Materials,Equity,"1,189,005.72",0.01,"1,189,005.72","57,972.00",20.51,United States,New York Stock Exchange Inc.,USD,1.00,--
POWI,POWER INTEGRATIONS INC,Information Technology,Equity,"1,185,875.80",0.01,"1,185,875.80","15,385.00",77.08,United States,NASDAQ,USD,1.00,--
ASGN,ASGN INC,Industrials,Equity,"1,184,392.78",0.01,"1,184,392.78","13,093.00",90.46,United States,New York Stock Exchange Inc.,USD,1.00,--
ALK,ALASKA AIR GROUP INC,Industrials,Equity,"1,185,379.14",0.01,"1,185,379.14","32,098.00",36.93,United States,New York Stock Exchange Inc.,USD,1.00,--
SM,SM ENERGY,Energy,Equity,"1,182,385.96",0.01,"1,182,385.96","31,388.00",37.67,United States,New York Stock Exchange Inc.,USD,1.00,--
BMI,BADGER METER INC,Information Technology,Equity,"1,182,623.28",0.01,"1,182,623.28","7,944.00",148.87,United States,New York Stock Exchange Inc.,USD,1.00,--
LNTH,LANTHEUS HOLDINGS INC,Health Care,Equity,"1,175,989.40",0.01,"1,175,989.40","17,218.00",68.30,United States,NASDAQ,USD,1.00,--
COLB,COLUMBIA BANKING SYSTEM INC,Financials,Equity,"1,173,074.32",0.01,"1,173,074.32","53,614.00",21.88,United States,NASDAQ,USD,1.00,--
ESAB,ESAB CORP,Industrials,Equity,"1,173,294.45",0.01,"1,173,294.45","14,865.00",78.93,United States,New York Stock Exchange Inc.,USD,1.00,--
PCVX,VAXCYTE INC,Health Care,Equity,"1,164,926.00",0.01,"1,164,926.00","23,774.00",49.00,United States,NASDAQ,USD,1.00,--
GFS,GLOBALFOUNDRIES INC,Information Technology,Equity,"1,163,844.55",0.01,"1,163,844.55","20,465.00",56.87,United States,NASDAQ,USD,1.00,--
ZI,ZOOMINFO TECHNOLOGIES INC,Communication,Equity,"1,162,320.60",0.01,"1,162,320.60","81,395.00",14.28,United States,NASDAQ,USD,1.00,--
ZWS,ZURN ELKAY WATER SOLUTIONS CORP,Industrials,Equity,"1,159,985.84",0.01,"1,159,985.84","38,296.00",30.29,United States,New York Stock Exchange Inc.,USD,1.00,--
PCOR,PROCORE TECHNOLOGIES INC,Information Technology,Equity,"1,160,170.16",0.01,"1,160,170.16","20,476.00",56.66,United States,New York Stock Exchange Inc.,USD,1.00,--
DV,DOUBLEVERIFY HOLDINGS INC,Information Technology,Equity,"1,159,692.60",0.01,"1,159,692.60","36,354.00",31.90,United States,New York Stock Exchange Inc.,USD,1.00,--
BECN,BEACON ROOFING SUPPLY INC,Industrials,Equity,"1,154,314.90",0.01,"1,154,314.90","13,990.00",82.51,United States,NASDAQ,USD,1.00,--
RYN,RAYONIER REIT INC,Real Estate,Equity,"1,154,838.05",0.01,"1,154,838.05","37,145.00",31.09,United States,New York Stock Exchange Inc.,USD,1.00,--
AXS,AXIS CAPITAL HOLDINGS LTD,Financials,Equity,"1,153,923.84",0.01,"1,153,923.84","20,844.00",55.36,United States,New York Stock Exchange Inc.,USD,1.00,--
TNET,TRINET GROUP INCINARY,Industrials,Equity,"1,151,186.40",0.01,"1,151,186.40","10,192.00",112.95,United States,New York Stock Exchange Inc.,USD,1.00,--
TRNO,TERRENO REALTY REIT CORP,Real Estate,Equity,"1,148,866.20",0.01,"1,148,866.20","20,589.00",55.80,United States,New York Stock Exchange Inc.,USD,1.00,--
AM,ANTERO MIDSTREAM CORP,Energy,Equity,"1,147,887.50",0.01,"1,147,887.50","87,625.00",13.10,United States,New York Stock Exchange Inc.,USD,1.00,--
MHK,MOHAWK INDUSTRIES INC,Consumer Discretionary,Equity,"1,141,413.00",0.01,"1,141,413.00","13,650.00",83.62,United States,New York Stock Exchange Inc.,USD,1.00,--
